run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.lo[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:last,,,NaN,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:last,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:last,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:last,recordingmode,last,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:last,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:last,title,"queue length, last",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:last,unit,pk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:max,,,NaN,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:max,recordingmode,max,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:max,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:max,title,"queue length, max",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:max,unit,pk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:timeavg,,,NaN,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueLength:timeavg,unit,pk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:last,,,NaN,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:last,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:last,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:last,recordingmode,last,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:last,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:last,title,"queue bit length, last",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:last,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:max,,,NaN,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:max,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:max,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:max,recordingmode,max,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:max,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:max,title,"queue bit length, max",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:max,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:timeavg,,,NaN,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:timeavg,title,"queue bit length, timeavg",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,queueBitLength:timeavg,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPackets:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPackets:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPackets:count,source,packetPulled,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPackets:count,title,"outgoing packets, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPackets:count,unit,pk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPacketLengths:sum,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPacketLengths:sum,source,packetLength(packetPulled),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,outgoingPacketLengths:sum,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPackets:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPackets:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPackets:count,source,packetPushStarted,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPackets:count,title,"incoming packets, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPackets:count,unit,pk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPacketLengths:sum,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPacketLengths:sum,source,packetLength(packetPushStarted),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,incomingPacketLengths:sum,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketsQueueOverflow:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketsQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketsQueueOverflow:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketsQueueOverflow:count,unit,pk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,transmissionState:timeavg,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,transmissionState:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,transmissionState:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,transmissionState:timeavg,source,transmissionStateChanged,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,transmissionState:timeavg,title,"tx state, timeavg",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:count,,,86,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:count,source,rxPkOk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:count,title,"packets received OK, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:sum(packetBytes),,,5332,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:sum(packetBytes),source,rxPkOk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:count,source,packetSentToLower,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:count,title,"packets transmitted, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:sum(packetBytes),source,packetSentToLower,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:count,source,packetReceivedFromUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:count,,,86,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:sum(packetBytes),,,4730,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.nsRouter.ppp[0],packetDropNoCarrier:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.nsRouter.ppp[0],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,
